"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"1","high","4 yr.","mnwk","no","all","All","LPM","(Intercept)",-8.29376986134779e-05,2.95529740855177e-06,-28.0640785504296,2.68972043235005e-173
"1.1","high","4 yr.","mnwk","no","all","All","LPM","policyTRUE",-3.86563121694139e-05,4.11450060792212e-07,-93.951407116053,0
"1.2","high","4 yr.","mnwk","no","all","All","LPM","age_grp16-19",0.000436325210624043,3.3492621997532e-06,130.27502315471,0
"1.3","high","4 yr.","mnwk","no","all","All","LPM","age_grp20-24",0.000346195779599865,3.02155767587201e-06,114.575267705242,0
"1.4","high","4 yr.","mnwk","no","all","All","LPM","age_grp25-34",0.000227822798532645,2.89912490324321e-06,78.5832988008839,0
"1.5","high","4 yr.","mnwk","no","all","All","LPM","age_grp35-44",0.000185636334857917,2.88768287404015e-06,64.2855683796723,0
"1.6","high","4 yr.","mnwk","no","all","All","LPM","age_grp45-54",0.000139811946754262,2.87826490100889e-06,48.5750796270541,0
"1.7","high","4 yr.","mnwk","no","all","All","LPM","age_grp55-64",9.05318093046352e-05,2.88045877385331e-06,31.4296493761398,7.96460750943158e-217
"1.8","high","4 yr.","mnwk","no","all","All","LPM","age_grp65-199",2.8614836142191e-05,2.87587046173439e-06,9.949973937607,2.5224933132883e-23
"1.9","high","4 yr.","mnwk","no","all","All","LPM","curr_pts_grp1-3",0.000567603391662603,8.44027231393348e-07,672.494169086919,0
"1.10","high","4 yr.","mnwk","no","all","All","LPM","curr_pts_grp4-6",0.00115247726427632,2.01956827845389e-06,570.655261608001,0
"1.11","high","4 yr.","mnwk","no","all","All","LPM","curr_pts_grp7-9",0.00163727666865797,3.92129161074453e-06,417.535044874438,0
"1.12","high","4 yr.","mnwk","no","all","All","LPM","curr_pts_grp10-150",0.00227182587907363,5.59705972627878e-06,405.896308093189,0
"1.13","high","4 yr.","mnwk","no","all","All","LPM","month02",7.64133829044902e-05,9.9603719727325e-07,76.7173988217301,0
"1.14","high","4 yr.","mnwk","no","all","All","LPM","month03",9.3085974153719e-05,9.79908350731385e-07,94.994571772188,0
"1.15","high","4 yr.","mnwk","no","all","All","LPM","month04",8.5544043491051e-05,9.88016226058548e-07,86.5816180289956,0
"1.16","high","4 yr.","mnwk","no","all","All","LPM","month05",9.7597486203779e-05,9.86708007491895e-07,98.9122267811135,0
"1.17","high","4 yr.","mnwk","no","all","All","LPM","month06",8.19389901024041e-05,9.84644733283529e-07,83.2168063593448,0
"1.18","high","4 yr.","mnwk","no","all","All","LPM","month07",6.09168992822225e-05,9.6279325937643e-07,63.2710072375002,0
"1.19","high","4 yr.","mnwk","no","all","All","LPM","month08",2.15612635167264e-05,9.36100178936751e-07,23.0330727435778,2.17416473347126e-117
"1.20","high","4 yr.","mnwk","no","all","All","LPM","month09",0.000129768359521317,1.01349686396348e-06,128.040218115556,0
"1.21","high","4 yr.","mnwk","no","all","All","LPM","month10",0.000113068729520253,9.94796083664081e-07,113.660207732013,0
"1.22","high","4 yr.","mnwk","no","all","All","LPM","month11",0.000100704739263162,9.94487936832756e-07,101.262906801954,0
"1.23","high","4 yr.","mnwk","no","all","All","LPM","month12",-0.000148042894322171,8.18972156268518e-07,-180.766700295037,0
"1.24","high","4 yr.","mnwk","no","all","All","LPM","weekdayMonday",0.000146378907496876,7.09387324647562e-07,206.345535662905,0
"1.25","high","4 yr.","mnwk","no","all","All","LPM","weekdayTuesday",0.000193950497971812,7.32973683495085e-07,264.607723768452,0
"1.26","high","4 yr.","mnwk","no","all","All","LPM","weekdayWednesday",0.000217605104937923,7.44394818361069e-07,292.324851772912,0
"1.27","high","4 yr.","mnwk","no","all","All","LPM","weekdayThursday",0.000193425859234603,7.34182133766566e-07,263.457594973433,0
"1.28","high","4 yr.","mnwk","no","all","All","LPM","weekdayFriday",0.000150471651256063,7.12841821646214e-07,211.087013537686,0
"1.29","high","4 yr.","mnwk","no","all","All","LPM","weekdaySaturday",2.95221822169814e-05,6.47070667807823e-07,45.6243555545457,0
"2","high","4 yr.","mnwk","with","all","All","LPM","(Intercept)",-9.62636526162798e-05,4.09753127127446e-06,-23.4930855296045,4.79970371940305e-122
"2.1","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE",-1.17614159569041e-05,5.70023621440182e-06,-2.06332080189738,0.0390821589844752
"2.2","high","4 yr.","mnwk","with","all","All","LPM","age_grp16-19",0.000468714040558945,4.80230423444341e-06,97.6019047683823,0
"2.3","high","4 yr.","mnwk","with","all","All","LPM","age_grp20-24",0.000380079388659039,4.28606036687879e-06,88.6780297347565,0
"2.4","high","4 yr.","mnwk","with","all","All","LPM","age_grp25-34",0.000253601861746941,4.10375111190749e-06,61.797573690833,0
"2.5","high","4 yr.","mnwk","with","all","All","LPM","age_grp35-44",0.000198912993475335,4.08313887395095e-06,48.7157061309703,0
"2.6","high","4 yr.","mnwk","with","all","All","LPM","age_grp45-54",0.000149354490017282,4.07054178173243e-06,36.6915506647169,9.96047709081714e-295
"2.7","high","4 yr.","mnwk","with","all","All","LPM","age_grp55-64",9.61800836049125e-05,4.07415168349908e-06,23.6073889920339,3.23629615804002e-123
"2.8","high","4 yr.","mnwk","with","all","All","LPM","age_grp65-199",2.56679559045934e-05,4.06654315737728e-06,6.31198413768905,2.75480480835323e-10
"2.9","high","4 yr.","mnwk","with","all","All","LPM","curr_pts_grp1-3",0.000567566590199951,8.44023439039856e-07,672.453588309826,0
"2.10","high","4 yr.","mnwk","with","all","All","LPM","curr_pts_grp4-6",0.00115260699913643,2.0195963769559e-06,570.711560135465,0
"2.11","high","4 yr.","mnwk","with","all","All","LPM","curr_pts_grp7-9",0.00163745967470838,3.92132235440124e-06,417.578440821249,0
"2.12","high","4 yr.","mnwk","with","all","All","LPM","curr_pts_grp10-150",0.0022731209957757,5.59771413145149e-06,406.080221746923,0
"2.13","high","4 yr.","mnwk","with","all","All","LPM","month02",7.6417004551351e-05,9.96036694428862e-07,76.7210736098125,0
"2.14","high","4 yr.","mnwk","with","all","All","LPM","month03",9.3090163255891e-05,9.79907712905707e-07,94.9989086011498,0
"2.15","high","4 yr.","mnwk","with","all","All","LPM","month04",8.55284830062935e-05,9.880209730636e-07,86.5654528983243,0
"2.16","high","4 yr.","mnwk","with","all","All","LPM","month05",9.75814164928799e-05,9.8671226075614e-07,98.8955142992761,0
"2.17","high","4 yr.","mnwk","with","all","All","LPM","month06",8.19228169702618e-05,9.84647118522921e-07,83.2001794644512,0
"2.18","high","4 yr.","mnwk","with","all","All","LPM","month07",6.09023007475498e-05,9.62794878402511e-07,63.255738178209,0
"2.19","high","4 yr.","mnwk","with","all","All","LPM","month08",2.15487090667995e-05,9.36101292460387e-07,23.0196339224811,2.9643952033648e-117
"2.20","high","4 yr.","mnwk","with","all","All","LPM","month09",0.000129758401944773,1.01349747149797e-06,128.030316398312,0
"2.21","high","4 yr.","mnwk","with","all","All","LPM","month10",0.000113061090518512,9.94796640985175e-07,113.652465097333,0
"2.22","high","4 yr.","mnwk","with","all","All","LPM","month11",0.000100699634301029,9.94487815534452e-07,101.257785895458,0
"2.23","high","4 yr.","mnwk","with","all","All","LPM","month12",-0.000148045396284098,8.18972166603269e-07,-180.769753016302,0
"2.24","high","4 yr.","mnwk","with","all","All","LPM","weekdayMonday",0.00014637892088265,7.09387213905683e-07,206.345586744833,0
"2.25","high","4 yr.","mnwk","with","all","All","LPM","weekdayTuesday",0.000193950366623436,7.32973573151022e-07,264.607584403967,0
"2.26","high","4 yr.","mnwk","with","all","All","LPM","weekdayWednesday",0.000217605093222439,7.44394719840575e-07,292.32487472378,0
"2.27","high","4 yr.","mnwk","with","all","All","LPM","weekdayThursday",0.000193426267422178,7.34182031582824e-07,263.458187617545,0
"2.28","high","4 yr.","mnwk","with","all","All","LPM","weekdayFriday",0.00015047206408647,7.12841711317228e-07,211.087625341704,0
"2.29","high","4 yr.","mnwk","with","all","All","LPM","weekdaySaturday",2.95220815001253e-05,6.47070539201996e-07,45.6242089719208,0
"2.30","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp16-19",-6.26973520395674e-05,6.70682114519015e-06,-9.34829641081622,8.90707720921867e-21
"2.31","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp20-24",-6.77228237349163e-05,6.05937728545165e-06,-11.1765319346456,5.31257297090217e-29
"2.32","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp25-34",-5.14888881127433e-05,5.80542243556486e-06,-8.86910275423111,7.37376249917989e-19
"2.33","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp35-44",-2.68067992613606e-05,5.77973547512187e-06,-4.63806680716567,3.51683124785658e-06
"2.34","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp45-54",-1.94967283041403e-05,5.7591081559903e-06,-3.3853728348305,0.000710816362400945
"2.35","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp55-64",-1.21602428650138e-05,5.76219679690149e-06,-2.11034841287488,0.0348283564441755
"2.36","high","4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp65-199",3.76722429009209e-06,5.75175441903188e-06,0.65496959981928,0.512487327145079
"3","high","4 yr.","mnwk","no","all","Male","LPM","(Intercept)",-7.68352850830213e-05,3.86266721626146e-06,-19.8917692830364,4.79533730391632e-88
"3.1","high","4 yr.","mnwk","no","all","Male","LPM","policyTRUE",-5.96628241509422e-05,6.27944338252177e-07,-95.0129183694975,0
"3.2","high","4 yr.","mnwk","no","all","Male","LPM","age_grp16-19",0.000599530382750648,4.5902918391301e-06,130.608336846893,0
"3.3","high","4 yr.","mnwk","no","all","Male","LPM","age_grp20-24",0.00045607177657618,3.99295278107272e-06,114.219176028837,0
"3.4","high","4 yr.","mnwk","no","all","Male","LPM","age_grp25-34",0.000288066447129391,3.75912770566818e-06,76.6311947037691,0
"3.5","high","4 yr.","mnwk","no","all","Male","LPM","age_grp35-44",0.00022551491232535,3.73608273012978e-06,60.3613272550621,0
"3.6","high","4 yr.","mnwk","no","all","Male","LPM","age_grp45-54",0.000180093339162226,3.72075136892464e-06,48.4024115844851,0
"3.7","high","4 yr.","mnwk","no","all","Male","LPM","age_grp55-64",0.000122758610984006,3.72439502561553e-06,32.9606849272702,2.97399721007369e-238
"3.8","high","4 yr.","mnwk","no","all","Male","LPM","age_grp65-199",3.97476760117447e-05,3.71154262963775e-06,10.7092063807507,9.21484103854264e-27
"3.9","high","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp1-3",0.000616930563764729,1.13373171576192e-06,544.159217906436,0
"3.10","high","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp4-6",0.00119821175935464,2.46042079672409e-06,486.99464780577,0
"3.11","high","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp7-9",0.00167196968563447,4.51871723509331e-06,370.00980558146,0
"3.12","high","4 yr.","mnwk","no","all","Male","LPM","curr_pts_grp10-150",0.00227582797470077,6.09804220556808e-06,373.206333767702,0
"3.13","high","4 yr.","mnwk","no","all","Male","LPM","month02",9.16110375353302e-05,1.53061614398651e-06,59.8523920548284,0
"3.14","high","4 yr.","mnwk","no","all","Male","LPM","month03",0.00010632859387725,1.5010855008351e-06,70.8344686682381,0
"3.15","high","4 yr.","mnwk","no","all","Male","LPM","month04",9.10251962299313e-05,1.50848214944149e-06,60.34224287217,0
"3.16","high","4 yr.","mnwk","no","all","Male","LPM","month05",0.000107318523172868,1.50724897673136e-06,71.2015896707394,0
"3.17","high","4 yr.","mnwk","no","all","Male","LPM","month06",9.37648743277576e-05,1.50905746943e-06,62.1347272898589,0
"3.18","high","4 yr.","mnwk","no","all","Male","LPM","month07",7.63713977352344e-05,1.4828321199743e-06,51.5037384923644,0
"3.19","high","4 yr.","mnwk","no","all","Male","LPM","month08",2.25353488645851e-05,1.44038921559648e-06,15.6453190711047,3.57573569388794e-55
"3.20","high","4 yr.","mnwk","no","all","Male","LPM","month09",0.000151280455742678,1.55013111148687e-06,97.5920389066774,0
"3.21","high","4 yr.","mnwk","no","all","Male","LPM","month10",0.000129638152065787,1.52138554615685e-06,85.2105847812632,0
"3.22","high","4 yr.","mnwk","no","all","Male","LPM","month11",0.000111772607515248,1.51985303141426e-06,73.5417209460323,0
"3.23","high","4 yr.","mnwk","no","all","Male","LPM","month12",-0.000193525344913271,1.26482268084388e-06,-153.005909717046,0
"3.24","high","4 yr.","mnwk","no","all","Male","LPM","weekdayMonday",0.000157731848926031,1.09343352991157e-06,144.253715119554,0
"3.25","high","4 yr.","mnwk","no","all","Male","LPM","weekdayTuesday",0.000208909849159247,1.12332294467459e-06,185.974879396561,0
"3.26","high","4 yr.","mnwk","no","all","Male","LPM","weekdayWednesday",0.000238832169852909,1.14038482828413e-06,209.43120596603,0
"3.27","high","4 yr.","mnwk","no","all","Male","LPM","weekdayThursday",0.000211546719519209,1.12704161662688e-06,187.700894446424,0
"3.28","high","4 yr.","mnwk","no","all","Male","LPM","weekdayFriday",0.000171754067169828,1.10386735606948e-06,155.593030471877,0
"3.29","high","4 yr.","mnwk","no","all","Male","LPM","weekdaySaturday",3.61399092398713e-05,1.01786630903606e-06,35.5055560038101,4.03511363506482e-276
"4","high","4 yr.","mnwk","with","all","Male","LPM","(Intercept)",-0.000100569036709159,5.23778164692337e-06,-19.200692867415,3.65190405783542e-82
"4.1","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE",-1.09150409027165e-05,7.34175239136204e-06,-1.4867078486001,0.13709198893456
"4.2","high","4 yr.","mnwk","with","all","Male","LPM","age_grp16-19",0.00065649394292151,6.54877683294199e-06,100.24680328381,0
"4.3","high","4 yr.","mnwk","with","all","Male","LPM","age_grp20-24",0.00051505963321185,5.60213404987026e-06,91.9398980150749,0
"4.4","high","4 yr.","mnwk","with","all","Male","LPM","age_grp25-34",0.000330652958473257,5.24856764268624e-06,62.9987038338001,0
"4.5","high","4 yr.","mnwk","with","all","Male","LPM","age_grp35-44",0.000250013997104059,5.20700699881956e-06,48.0149147409899,0
"4.6","high","4 yr.","mnwk","with","all","Male","LPM","age_grp45-54",0.000197218405500039,5.18588912556046e-06,38.0298152785372,1.85653229576189e-316
"4.7","high","4 yr.","mnwk","with","all","Male","LPM","age_grp55-64",0.000134291077126417,5.19196307928275e-06,25.8651833758743,1.64213269410789e-147
"4.8","high","4 yr.","mnwk","with","all","Male","LPM","age_grp65-199",3.92324975392327e-05,5.17111155103699e-06,7.58685964362249,3.27751831262657e-14
"4.9","high","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp1-3",0.000616774916320631,1.13371452130649e-06,544.030181081089,0
"4.10","high","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp4-6",0.00119829403264976,2.46044891797566e-06,487.022520116231,0
"4.11","high","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp7-9",0.00167211201183943,4.51875117183668e-06,370.038523532994,0
"4.12","high","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp10-150",0.00227792710575511,6.09921112592611e-06,373.478972726859,0
"4.13","high","4 yr.","mnwk","with","all","Male","LPM","month02",9.16174115485394e-05,1.53061517986113e-06,59.856594102805,0
"4.14","high","4 yr.","mnwk","with","all","Male","LPM","month03",0.000106335906571164,1.50108467285599e-06,70.8393793461678,0
"4.15","high","4 yr.","mnwk","with","all","Male","LPM","month04",9.09963099753808e-05,1.50848957884883e-06,60.322796558411,0
"4.16","high","4 yr.","mnwk","with","all","Male","LPM","month05",0.000107288878095254,1.50725598896632e-06,71.1815901748934,0
"4.17","high","4 yr.","mnwk","with","all","Male","LPM","month06",9.37353639668726e-05,1.50906176455739e-06,62.1149950044394,0
"4.18","high","4 yr.","mnwk","with","all","Male","LPM","month07",7.63451425270669e-05,1.48283476210442e-06,51.4859406308488,0
"4.19","high","4 yr.","mnwk","with","all","Male","LPM","month08",2.25129456079626e-05,1.44039111507377e-06,15.6297448466346,4.56629124991543e-55
"4.20","high","4 yr.","mnwk","with","all","Male","LPM","month09",0.000151262812402265,1.55013179058808e-06,97.580614319818,0
"4.21","high","4 yr.","mnwk","with","all","Male","LPM","month10",0.000129624636964838,1.52138629628078e-06,85.2016593561555,0
"4.22","high","4 yr.","mnwk","with","all","Male","LPM","month11",0.0001117635659234,1.51985286184406e-06,73.5357801595318,0
"4.23","high","4 yr.","mnwk","with","all","Male","LPM","month12",-0.000193529795894389,1.26482248936265e-06,-153.00945193654,0
"4.24","high","4 yr.","mnwk","with","all","Male","LPM","weekdayMonday",0.000157731878587216,1.09343319136548e-06,144.253786909688,0
"4.25","high","4 yr.","mnwk","with","all","Male","LPM","weekdayTuesday",0.000208909598843826,1.12332259980314e-06,185.97471365789,0
"4.26","high","4 yr.","mnwk","with","all","Male","LPM","weekdayWednesday",0.000238832147056275,1.14038452893907e-06,209.431240950337,0
"4.27","high","4 yr.","mnwk","with","all","Male","LPM","weekdayThursday",0.000211547377998796,1.12704125533789e-06,187.701538871684,0
"4.28","high","4 yr.","mnwk","with","all","Male","LPM","weekdayFriday",0.000171754754580088,1.10386701103984e-06,155.59370183397,0
"4.29","high","4 yr.","mnwk","with","all","Male","LPM","weekdaySaturday",3.6139725192714e-05,1.01786592393246e-06,35.5053886204288,4.05918492114973e-276
"4.30","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp16-19",-0.000111587299181936,9.19117890671305e-06,-12.1406949330989,6.42778536872929e-34
"4.31","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp20-24",-0.000119225475150935,8.0173427119446e-06,-14.8709465760154,5.08888249002437e-50
"4.32","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp25-34",-8.61578712283855e-05,7.53576035329636e-06,-11.4332021175139,2.85387109300567e-30
"4.33","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp35-44",-5.02952044354314e-05,7.48411995284409e-06,-6.72025632303213,1.81405182040725e-11
"4.34","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp45-54",-3.57402623499159e-05,7.45046411677439e-06,-4.79705180640334,1.61017971751023e-06
"4.35","high","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp55-64",-2.51999047770604e-05,7.45535943172557e-06,-3.38010595033482,0.000724578928155879
